Feature_1_city_match,Feature_4_ZCSC,Feature_5,Feature_6,Feature_8_unknow_flag,Feature_8_IOS_flag,Feature_8_android_flag,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_21,Feature_25,Feature_27,Feature_31,Feature_33,Feature_38,Feature_47,Feature_51,Feature_55,Feature_58,Feature_64,Feature_66,Feature_68,Feature_73,Feature_75,Feature_77,Feature_80,Feature_82,Feature_87,Feature_88,Feature_91,Feature_99,Feature_100,Feature_106,Feature_108,Feature_109,Feature_110,Feature_112,Feature_113_zhuanche_PayPer_12,Feature_122,Feature_123,Feature_125,Feature_127,Feature_131,Feature_135,Feature_136,Feature_143,Feature_148,Feature_168,Feature_169,Feature_173,Feature_177,Feature_183,Feature_189,Feature_192,Feature_193,Feature_205,Feature_206,Feature_209,Feature_213,Feature_216,Feature_232,Feature_233,Feature_241,Feature_242,Feature_256,Feature_257,Feature_318,Feature_330,Feature_334,Feature_338
1,28.7,1,32,0,1,0,1,0,-99,-99,1,0,0,0,0,16.84,0.4,0.4,0,0,0,2,0.3,0,0.3469,0,107.91,0.3602,0,0.3469,0,6,387.81,531.39,0,509.78,0,0,509.78,0,0,0.9443,0,0,0,0,0,1,10,0,0,16,1,0,0,0,0,5,0,0.3333,7,0.7143,0.2857,0.2,0.1,0,0,-99,0,0,0.2,0.2
1,28.6667,1,32,0,1,0,1,0,-99,-99,1,0,0,0,0,16.84,0.4,0.4,0,0,0,2,0.3,0,0.3469,0,107.91,0.3602,0,0.3469,0,6,387.81,531.39,0,509.78,0,0,509.78,0,0,0.9443,0,0,0,0,0,1,10,0,0,16,1,0,0,0,0,5,0,0.3333,7,0.7143,0.2857,0.2,0.1,0,0,-99,0,0,0.2,0.2
1,28.6667,1,28,1,0,0,0,0,11,11,-99,5,0.0926,98,14,15.8569,6.4,4.1667,0.037,0.1199,0,1,0,2,0.2426,115.98,0,0.332,2,0.2361,0,7,857.69,2959.03,325.42,2844.99,32.56,325.42,2844.99,0,0.9614,0.9453,0,325.42,0,3,0,6,21,0,0,88,1,1,0,0,0,34,0,0.3864,0,0,0,0,1,1,-99,-99,0,0,0.4444,0.4444
1,28.6333,1,45,0,0,1,0,1,10,10,2,4,0.0488,79.5,9.9375,10.2677,0,0,0,0,0,3,0.0488,0,0.3735,0,164.78,0.3924,0,0.332,0,32,1037,2217.63,196.12,2070.97,192.94,201.04,2070.76,0.024481282,0.8943,0.9081,17.24,197.06,0,0.7,2,8,43,0.0278,0.0122,98,0.98,0.875,2,0.0465,0.02,18,0.125,0.18,0,0,1,1,0,6,-99,-99,0,0,0.5122,0.5122
1,17.6333,1,-99,1,0,0,1,0,-99,-99,-99,0,0,122.3,15.2875,17.4683,0,4.3,0.3333,0.7804,0.125,2,0.0556,3,0.5313,31.57,0,0.8766,2,0.5918,0,7,346.9,924.52,477.66,1148.74,17.04,342.29,901,0.246304647,0.9606,0.9606,477.66,17.04,0,0,2,8,10,0,0,18,0.9,0.875,2,0.1,0.1,2,0,0.1,18,1,0,0,0,0,-99,-99,0,0,0.5,0.5
1,28.2667,1,-99,0,0,1,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21.0667,1,-99,1,0,0,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.3333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,13.8,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,39.13,39.13,0,39.13,0,0,39.13,0,0,1,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,2,0,0.6667,0,0,0,0,1,0,0,-99,0,0,1,1
1,28.6333,1,-99,1,0,0,0,1,8,12,-99,5,0.2941,52.2,13.05,21.3806,0,0,0,0,0,1,0,0,0.2778,0,110.5,0.3023,0,0.2778,0,10,716.44,1025.24,109.97,873.46,64.91,109.97,938.95,0,0.7913,0.9005,109.97,0,0,0,1,3,15,0,0,20,1,1,0,0,0,3,0.25,0.15,17,1,0,0,0,1,-99,-99,0,0,0.0588,0.0588
1,27.5333,1,38,0,1,0,1,0,17.5,18.5,1,2,0.08,32.4,8.1,9.4628,0,15.3,0.04,0.123,0,4,0.16,1,0.3889,21.05,0,0.4632,1,0.3889,0,4,113.66,560.76,64.8,502.07,43.75,64.8,524.96,0,1,0.9469,0,43.75,21.05,0.3,1,3,6,0,0.08,31,1,1,0,0,0,6,0,0.1935,6,0.3333,0,0.12,0.64,2,-99,-99,0,0,0.36,0.36
1,18.3,1,-99,1,0,0,1,0,21,21,-99,0,0,5.8,5.8,3.8633,0,0,0,0,0,1,0,0,1,0,0,-99,0,1,0,1,16.3,31.79,0,15.49,0,0,15.49,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,3,1,0,0,0,1,-99,-99,0,0,0,0
1,22.3,1,38,0,0,1,1,0,-99,-99,2,0,0,39.6,5.6571,4.7474,0,0,0,0,0,3,0.1754,1,0.375,15.4,0,0.3323,1,0.3884,0,8,216.86,807.34,93.52,749.55,0,93.52,749.55,0,0.878,0.8479,0,0,40.75,0,0,5,15,0,0,63,1,1,0,0,0,4,0,0.0656,0,0,1,1,0,0,-99,-99,0,0.0175,0.2456,0.2632
1,28.6667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28.6667,1,-99,0,1,0,0,0,13.5,16,1,7,0.056,102.64,5.4021,3.5081,0.1,0.9,0,0,0,1,0,6,0.2725,87.97,68.84,0.2114,5,0.1904,19,50,739.89,1433.12,266.53,1324.09,146.01,266.53,1324.09,0,0.8827,0.928,192.56,59.97,14,2.7,0,16,84,0.0132,0.008,138,1,1,0,0,0,12,0,0.0876,110,0.9737,0,0.032,0.088,6,-99,-99,0,0,0.704,0.704
1,24.9667,1,32,0,1,0,1,0,-99,-99,1,0,0,103.7,11.5222,16.2923,21.8,14.8667,0.1538,0.4303,0.0909,3,0.2308,3,0.3884,124.71,0,0.3337,3,0.3884,0,10,400.08,572.26,295.72,551.67,0,295.72,551.67,0,0.9554,0.953,16.73,0,278.99,0,0,6,16,0,0,19,1,1,0,0,0,6,0,0.3158,0,0,1,1,0,0,-99,-99,0,0,0.6923,0.6923
0,28.6333,1,35,0,0,1,0,0,9.5,9.5,1,0,0,48.3,9.66,8.405,2.4,2.4,0,0,0,5,0.4286,0,0.3061,0,20.24,0.2811,0,0.3061,0,2,175.93,346.61,89.9,294.14,42.96,89.9,294.14,0,0.9647,0.9759,89.9,0,0,0,0,5,8,0,0,16,1,1,0,0,0,1,0.3333,0.0667,14,1,0,0,0,2,-99,-99,0,0,0.5,0.5
1,12.1667,1,-99,1,0,0,1,0,12.5,12.5,-99,0,0,46.5,11.625,13.2203,0,3,0,0,0,4,0.2667,2,0.4375,41.1,0,0.3773,2,0.4375,0,13,383.68,1042.67,128,995.75,86.9,128,995.75,0,1,0.9208,0,0,128,0,0,4,19,0.5,0.2667,35,1,1,0,0,0,5,0,0.1429,30,1,0,0,0,2,-99,-99,0,0,0.1667,0.1667
1,28.6,1,-99,0,1,0,0,1,20,20,1,0,0,22.8,3.8,4.3274,1.1,0.675,0,0,0,1,0,1,0.23,7,56.33,0.2405,1,0.2465,0,15,221.43,644.12,57.33,588.51,7,57.33,588.51,0,1,0.8832,0,0,57.33,0,0,6,23,0.05,0.0328,68,1,1,0,0,0,6,0,0.0896,61,1,0,0,0,1,0,0,0,0,0.0328,0.0328
1,28.6,1,33,0,1,0,1,1,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.1333,1,-99,1,0,0,0,0,9,9,-99,0,0,12.5,6.25,5.1945,0,0,0,0,0,2,0.0909,0,0.28,0,0,0.2619,0,0.28,0,1,72.84,129.12,30.38,105.34,10.98,30.38,105.34,0,0.8837,0.8902,30.38,0,0,0,0,2,6,0,0,13,1,1,0,0,0,1,0,0.0833,11,1,0,0,0,1,-99,-99,0,0,0.4545,0.4545
1,22.6,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.4333,1,-99,0,0,1,0,1,-99,-99,2,0,0,10.12,10.12,10.12,0,0,0,0,0,1,0,1,1,21.5,0,1,1,1,0,1,24.1,24.1,21.5,21.5,0,21.5,21.5,0,0.8921,0.8921,21.5,0,0,0,0,4,11,1,1,8,0.7273,1,3,0.2727,0.2727,9,1,0.9,0,0,1,1,0,0,-99,-99,0,0,0,0
1,26.2667,1,-99,0,1,0,1,0,10,10,1,9,0.2045,48.9,9.78,5.5059,0,0,0,0,0,1,0,0,0.2346,0,61.42,0.2645,0,0.2346,0,14,327.56,708.47,104.62,675.07,116.56,116.56,696.56,0,0.9128,0.9454,102.5,14.06,0,1.3,2,5,18,0,0.0227,51,1,1,0,0,0,7,0,0.1373,42,0.8889,0,0,0.0455,4,-99,-99,0,0,0.4318,0.4318
1,24.7667,1,-99,0,1,0,1,0,19.5,20,1,0,0,71.66,7.9622,11.4707,13.6,5.9333,0,0,0,1,0,3,0.2426,42.7,56.85,0.2426,3,0.2222,0,11,362.53,384.46,62.8,243.12,0,62.8,265.05,0,0.9656,0.9296,62.8,0,0,0,3,8,16,0.1538,0.1429,17,1,1,0,0,0,3,0.1667,0.1765,14,1,0,0,0,4,0.1111,0.0769,0,0,0.4286,0.4286
1,28.4333,1,-99,1,0,0,0,0,2,2,-99,3,0.2727,15.2,3.04,3.4255,1,1,0,0,0,1,0,1,0.3884,10.35,56.68,0.388,1,0.42,0,8,108.63,108.63,46.8,103.48,27.45,46.8,103.48,0,0.9706,0.9526,9,10.35,27.45,0,0,6,15,0,0,15,1,1,0,0,0,4,0.5,0.2667,7,0.6364,0,0,0.3636,3,-99,-99,0,0,1,1
1,28.5667,1,-99,0,0,1,0,0,-99,-99,1,0,0,20.8,20.8,8.23,0,0,0,0,0,1,0,0,0.5,0,26.26,0.5993,0,0.5,0,2,100.84,191.98,68.48,185.88,0,68.48,185.88,0,0.932,0.9395,68.48,0,0,0,0,1,2,0,0,8,1,1,0,0,0,0,0,0,6,1,0,0,0.1429,0,-99,-99,0,0,0,0
1,17.6333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,4.94,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,23.14,76.04,0,65.43,0,0,65.43,0,0,0.9736,0,0,0,0,0,1,4,0,0,6,0.8571,0,1,0.25,0.1429,2,0,0.2857,0,0,0,0,1,0,0,-99,0,0,0.6,0.6
1,25.1667,1,-99,1,0,0,0,0,10.5,10.5,-99,4,0.1905,36,18,19.5733,11.7,6.5,0,0,0.1111,1,0,0,0.2593,0,268.86,0.3927,0,0.2593,0,7,510.44,1179.36,90.72,1078.74,90.72,90.72,1164.77,0,0.8293,0.9293,90.72,0,0,1,1,3,10,0,0,24,1,1,0,0,0,2,0,0.087,21,1,0,0,0,2,-99,-99,0,0,0.0952,0.0952
1,23.0667,1,41,0,0,1,1,0,-99,-99,3,0,0,0,0,6.31,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,16.39,16.39,0,16.39,0,0,16.39,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-99,0,0,0,0
1,28.5667,1,28,0,0,1,0,1,12,17.5,1,7,0.0504,490.46,12.5759,9.54,31.9,6.5769,0.4173,0.6638,0.0313,4,0.3957,9,0.203,376.31,873.05,0.1953,7,0.2012,3,88,2938.38,3070.89,1555.19,3766.63,156.93,760.87,2867.25,0.238775776,0.9268,0.928,51.87,1503.32,0,0.8,0,26,160,0.1016,0.1151,149,0.8713,0.641,22,0.1375,0.1287,29,0.2,0.1726,0,0,1,1,0,4,0,0,0.0072,0.0072,0.5612,0.5971
1,28.5667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28.5333,1,28,0,1,0,0,0,18,18,1,1,0.1429,23.9,7.9667,6.46,0,0,0,0,0,2,1,0,0.28,0,27.16,0.3232,0,0.28,0,2,89.42,106.77,42.94,92.14,10.03,42.94,92.14,0,0.8753,0.8779,0,0,42.94,0,0,5,7,0,0,9,1,1,0,0,0,2,0,0.2222,7,1,0,0,0,1,-99,-99,0,0,0.2857,0.2857
1,27.6333,1,38,0,1,0,1,1,12,12,1,0,0,84.1,3.364,3.074,3.9,3.9,0,0,0,3,0.0779,5,0.1803,44.36,48.18,0.1789,5,0.1725,0,34,396.63,635.05,199.36,574.39,86.66,199.36,565.41,0.015633977,0.9451,0.8846,0,0,8.39,0,0,21,58,0.0196,0.013,92,0.9684,1,3,0.0517,0.0316,15,0,0.163,0,0,1,1,0,7,-99,-99,0,0,0.3247,0.3247
1,28.5333,1,-99,0,0,1,1,0,16,18,2,0,0,98.62,5.1905,4.8809,1.9,3.6,0,0,0,1,0,0,0.2268,0,71.71,0.2308,0,0.2145,0,29,679.31,763.91,281.64,714.79,148.63,281.64,714.79,0,0.9789,0.9473,54.9,0,226.74,0,0,11,47,0.1522,0.2037,56,1,1,0,0,0,2,0.0909,0.0357,0,0,1,1,0,5,-99,-99,0.0185,0,0.1481,0.1667
0,28.5,1,-99,0,1,0,0,0,14,14,1,0,0,27.92,6.98,6.3008,0,0,0,0,0,2,0.1923,0,0.2346,0,22.35,0.2727,0,0.2346,0,6,210.05,427.79,84.87,404.49,7,84.87,404.49,0,1,0.9762,0,0,84.87,0,0,6,14,0,0.0385,33,1,1,0,0,0,6,0.5,0.1875,26,1,0,0,0,1,0.25,0.1111,0,0,0.1154,0.1154
1,28.2667,1,22,0,1,0,0,0,16,19,1,0,0,212.78,3.8687,4.51,0.1,3.0667,0,0,0,2,0.0226,17,0.2112,136.88,230.46,0.1913,13,0.1813,53,115,1590.92,3414.81,443.71,2381.93,110.12,443.71,2381.93,0,0.7912,0.7473,415.71,28,0,2.2,0,35,183,0.8431,0.8323,361,1,1,0,0,0,51,0.0714,0.1413,50,0.085,0.0327,0.1742,0.6645,10,-99,-99,0,0,0.8903,0.8903
1,26.9333,1,-99,0,1,0,0,0,10,13.5,2,10,0.0769,418.38,11.01,8.215,10.3,3.475,0,0,0,3,0.0308,6,0.2182,212.05,399.46,0.237,5,0.2188,48,41,2071.91,3786.43,1379.32,3659.58,684.75,1379.32,3659.58,0,0.947,0.9546,46.79,0,1332.53,0,0,31,67,0.0517,0.0231,165,0.994,1,1,0.0149,0.006,27,0.0556,0.172,0,0,1,1,0,13,0.0526,0.0345,0,0,0.1846,0.1846
0,28.4667,1,24,0,1,0,1,1,20,23,1,14,0.2258,10.7,2.14,3.9831,7.5,4.65,0,0,0,2,0.6774,1,0.2778,8.84,139.61,0.4177,1,0.2778,0,10,446.08,976.6,32.92,933.63,26.08,41.92,942.63,0,1,0.9633,41.92,0,0,8.5,0,3,19,0.0556,0.0323,66,1,1,0,0,0,4,0,0.0606,59,1,0,0,0.0484,1,-99,-99,0,0,0.5645,0.5806
1,28.4667,1,34,0,0,1,1,1,10,17,2,11,0.0509,480,8.8889,9.3238,0.2,0.2,0.0231,0.0973,0.0075,4,0.0463,15,0.1838,342.75,506.79,0.1921,10,0.177,0,101,2975.08,4738.22,1290.4,4974.65,128.49,1061.8,4456.18,0.104222408,0.9157,0.9414,0,156.2,1134.2,0,0,39,192,0.0373,0.0787,285,0.9596,0.8704,12,0.0521,0.0404,77,0.2,0.2628,0,0,1,1,0,7,0.0185,0.0075,0,0,0.0278,0.0278
0,28.4667,1,22,0,0,1,1,1,-99,-99,1,5,0.0481,111.9,27.975,9.7026,30.2,10.6,0.0288,0.1135,0.0588,3,0.0673,1,0.2595,24.42,279.87,0.273,1,0.2578,0,11,649.09,2530.94,270.2,2300.68,0,0,2030.48,0.117443538,0.8409,0.8881,0,270.2,0,0,1,4,18,0,0,107,0.9727,0.25,3,0.1667,0.0273,6,0,0.0545,0,0,1,1,0,0,0,0,0,0,0.8269,0.8269
1,28.4667,1,27,0,0,1,0,0,20,20,2,1,0.0185,86.13,7.1775,5.7878,4.8,4.1,0,0,0,3,0.1296,5,0.2041,55.72,28.93,0.2029,5,0.1837,0,17,439.87,952.1,264.04,889.93,71.29,264.04,889.93,0,0.9754,0.9694,0,131.59,132.45,0.2,0,7,30,0.1154,0.0556,59,1,1,0,0,0,5,0.2857,0.0847,1,0,0,0,0.9815,3,0,0,0.0185,0.0185,0.0741,0.1111
1,28.5,1,-99,0,0,1,0,0,18,18,1,0,0,43.8,2.19,3.7469,0,0.2,0,0,0,1,0,8,0.2211,45.06,70.25,0.2294,7,0.2209,0,30,369.46,453.96,111.94,371.9,9.63,111.94,371.9,0,0.9136,0.8181,14.2,97.74,0,0,0,17,48,0,0,55,1,1,0,0,0,6,0.3333,0.1091,0,0,0.9762,0.9796,0.0204,2,-99,-99,0,0.0204,0.4082,0.4286
0,28.4667,1,26,0,0,1,1,0,8.5,8.5,1,0,0,51,6.375,5.7194,0,2.95,0,0,0,1,1,2,0.2245,45.28,9,0.2653,2,0.2066,0,13,188.73,533.29,126.8,539.71,19.05,126.8,501.95,0.099182895,1,0.9595,40.14,56.26,0,0.5,1,10,21,0,0,50,0.9434,1,3,0,0.0566,16,0,0.3077,17,0.5714,0.4286,0.5278,0,2,-99,-99,0.0278,0,0.5556,0.5833
1,28.4667,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,13.64,0,29.8,0,0,0,1,0,0,-99,0,0,-99,0,-99,0,0,0,87.93,0,57.73,0,0,66.73,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3333,0.3333
0,28.4667,1,-99,0,0,1,1,0,-99,-99,1,1,0.1667,0,0,12.1183,3.5,2.75,0,0,0,2,0.3333,0,1,0,0,1,0,1,0,1,48.01,298.04,0,289.04,0,0,289.04,0,0,0.8125,0,0,0,0,0,0,3,0,0,10,1,0,0,0,0,4,0,0.4,6,1,0,0,0,0,0,-99,0,0,0.1667,0.1667
1,28.4333,1,-99,0,0,1,0,0,-99,-99,1,0,0,9.8,3.2667,3.6711,0,1.9,0,0,0,2,1,2,0.5556,14.04,0,0.556,2,0.5556,0,3,21.04,74.49,21.04,74.49,0,21.04,74.49,0,1,1,0,7,14.04,0,0,2,3,0,0,10,1,1,0,0,0,1,0,0.1,8,0.6667,0,0,0.1111,0,-99,-99,0,0,0,0
1,24.9333,0,26,0,1,0,0,0,17,17,1,0,0,27.95,5.59,5.3358,0,0,0.0323,0.035,0,2,0.1613,0,0.4132,0,0,0.4461,0,0.3163,8,17,313.06,389.25,65.87,341.01,50.18,65.87,341.01,0,0.9233,0.8794,0,0,65.87,0,0,5,27,0.0833,0.0645,34,1,1,0,0,0,2,0.25,0.0606,0,0,1,0.9355,0.0645,3,-99,-99,0,0.0323,0.7097,0.7419
1,7.6667,1,-99,0,0,1,0,0,2,12,1,85,0.2656,576,2.4304,2.2833,1.5,1.5,0,0,0,1,0,73,0.2142,436.3,161.19,0.2128,31,0.244,0,226,3045.42,3045.42,1040.45,1412.29,325.55,1040.45,1412.29,0,0.4576,0.4651,1040.45,0,0,0.2,0,88,347,0.0031,0.0031,346,0.9971,1,1,0.0029,0.0029,26,0.0286,0.0751,0,0,1,1,0,29,0,0,0,0,0.2188,0.2188
1,24,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,3.7154,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,16.5,508.76,0,470.6,0,0,470.6,0,0,1,0,0,0,0,0,1,2,0,0,85,1,0,0,0,0,32,0,0.381,49,1,0,0,0.0577,0,0,-99,0,0,0.4038,0.4038
1,6.6667,1,-99,1,0,0,1,0,-99,-99,-99,0,0,8.5,8.5,8,0,0,0,0,0,1,0,1,0.3333,18.55,20.3,0.3481,1,0.3333,0,2,72.34,72.34,18.55,68.34,0,18.55,68.34,0,0.8226,0.9447,0,18.55,0,0,0,1,3,0,0,3,1,1,0,0,0,0,0,0,2,0.6667,0,0,0.3333,0,-99,-99,0,0,1,1
0,28.4,1,-99,1,0,0,0,0,-99,-99,-99,0,0,13.3,6.65,7.866,0,0,0,0,0,2,0.6,1,0.3333,5.1,52.93,0.4596,1,0.3333,0,1,114.19,133.88,46.29,118.91,0,46.29,118.91,0,0.9809,0.8689,0,0,46.29,0,0,2,4,0,0,6,1,1,0,0,0,1,0,0.1667,5,1,0,0,0,0,-99,-99,0,0,0,0
1,28.4,0,30,0,0,1,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28.4333,1,-99,1,0,0,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28.4,1,-99,0,1,0,0,0,8,8,1,3,0.1364,47.4,11.85,5.8568,0,0,0,0,0,4,0.1818,2,0.3061,62.4,63.94,0.2837,2,0.3061,0,5,145.25,350.69,134.18,387.11,18.91,81.31,334.24,0.136576167,0.8995,0.9296,0,0,134.18,0,0,6,17,0,0.0909,43,0.9773,0.75,1,0.0588,0.0227,21,0.5,0.4884,0,0,1,1,0,1,-99,-99,0,0,0.5455,0.5455
1,11.6,1,-99,0,1,0,1,0,14,14,1,1,0.0526,24.9,4.98,5.9742,0,0,0,0,0,1,0,0,0.2083,0,31.01,0.2155,0,0.2083,0,10,134.75,256.91,47.92,214.64,15.85,47.92,214.64,0,0.9194,0.8865,0,0,47.92,0,0,3,14,0,0,23,1,1,0,0,0,4,0,0.1739,15,1,0,0,0.2105,2,-99,-99,0,0,0.0526,0.0526
1,24.6333,1,29,0,0,1,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.1667,1,-99,1,0,0,0,0,-99,-99,-99,1,0.1111,7.3,7.3,9.1133,0,0.5,0.1111,0.3328,0,1,0,0,0.5,0,0,0.5125,0,0.5,0,1,58.93,265.96,21.79,254.35,0,21.79,254.35,0,0.8498,0.8782,0,0,21.79,0,0,2,3,0,0,10,1,1,0,0,0,1,0,0.1,7,1,0,0,0.2222,0,-99,-99,0,0,0.1111,0.1111
1,28.4,1,-99,0,1,0,0,0,12,13,1,4,0.0367,202.76,5.3358,6.3723,0,0,0,0,0,1,0,1,0.2085,35.87,473.42,0.2114,1,0.2039,0,74,1604.28,1835.87,519.02,1710.4,260.54,519.02,1710.4,0,0.9709,0.9462,0,0,519.02,0,0,27,100,0,0,119,1,1,0,0,0,10,0.16,0.084,109,1,0,0,0,13,-99,-99,0,0,0.0917,0.0917
1,27.7667,1,25,0,1,0,1,1,11,11,1,3,0.0938,110.36,6.1311,6.6697,2.6,1.2333,0,0,0,3,0.1563,4,0.3182,35.4,15.8,0.3314,4,0.285,12,14,330.54,524.47,237.53,423.81,58.22,237.53,473.81,0,0.8579,0.8219,0,0,135.04,0,1,15,27,0.4091,0.3125,41,1,1,0,0,0,7,0,0.1795,12,0.0909,0.9091,0.625,0,3,-99,-99,0,0,0.1875,0.1875
0,28.4,1,-99,0,0,1,0,0,17,17,2,0,0,2.1,2.1,2.1,0,0,0,0,0,1,0,0,1,0,0,-99,0,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-99,-99,0,0,0,0
1,28.1333,1,43,0,0,1,0,0,-99,-99,2,0,0,0,0,6.4833,0,0,0,0,0,1,0,0,0.5,0,31.58,0.5091,0,0.5,0,1,58.66,160.95,0,154.65,0,0,154.65,0,0,0.9489,0,0,0,0,0,1,5,0,0,12,1,0,0,0,0,6,0,0.5,2,0,1,0.6667,0,0,0,-99,0,0,0.8333,0.8333
0,28.4,1,-99,1,0,0,0,0,-99,-99,-99,0,0,31.21,6.242,5.3596,0,0,0,0,0,1,1,2,0.2593,40.92,12,0.2846,2,0.25,0,6,124.6,333.63,78.98,315.93,0,78.98,315.93,0,0.959,0.9729,78.98,0,0,0,0,8,15,0,0,32,1,1,0,0,0,7,0,0.2258,24,1,0,0,0,0,-99,-99,0,0,0.25,0.25
1,28.3,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,2.925,0,0,0,0,0,1,0,0,1,0,10,1,0,1,0,1,10,19,0,17.17,0,0,17.17,0,0,1,0,0,0,0,0,0,1,0,0.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,-99,0,0,0,0
1,28.3667,1,28,0,0,1,1,0,-99,-99,2,0,0,0,0,10.4767,0,0,0,0,0,1,0,0,1,0,72.8,1,0,1,0,2,81.4,114.1,0,95.4,0,0,95.4,0,0,0.8943,0,0,0,0,0,0,3,0.5,0.6667,4,1,0,0,0,0,0,0,0,2,1,0,0.3333,0,0,0,0.5,0,0.3333,0.3333,0.6667
1,20.9667,1,33,0,1,0,1,0,16.5,17,1,0,0,38.3,6.3833,4.9808,0,1.9,0.0385,0.0281,0,1,1,0,0.7222,0,0,0.6333,0,0.7222,0,5,180.18,603.95,149.48,561.52,113.33,149.48,561.52,0,0.8296,0.8296,0,149.48,0,0,0,6,8,0,0,36,1,1,0,0,0,8,0.2857,0.2353,0,0,0,0,1,4,0,0,0,0,0.5,0.5
1,28.3333,1,37,1,0,0,0,1,13,14.5,-99,0,0,50.6,12.65,16.9342,2.5,2.05,0,0,0,1,0,0,0.4286,0,128.08,0.3409,0,0.4286,0,6,505.18,744.35,186.68,792.3,186.68,186.68,792.3,0,0.9159,0.9463,0,0,186.68,0,0,2,7,0,0.0833,13,1,1,0,0,0,1,0,0.0769,11,0.8571,0,0,0.0833,2,0,0,0,0,0.0833,0.0833
1,20.3667,1,37,0,1,0,1,0,22,22,1,0,0,35.78,8.945,5.195,0,0,0,0,0,4,1,2,0.28,34.83,0,0.2653,2,0.28,12,4,106.23,166.94,77.14,154.85,25.5,77.14,154.85,0,1,0.9718,0,77.14,0,0,0,4,5,0.2,0.0833,31,1,1,0,0,0,16,0,0.5714,0,0,0,0,1,1,-99,-99,0.0833,0,0.5833,0.6667
